seed,query_idx,query,system,hit@5,latency_ms,retrieved_ids,gt_ids
42,43,Re: Q: How to avoid XOpenDisplay hang? Keywords: Xlib Article-I.D.:,LangChain MMR,0,40.5596,ng_1374|ng_175|ng_2325|ng_887|ng_1813,ng_55
42,44,Re: Radar detector DETECTORS? Organization: U of Toronto Zoology Lines:,LangChain MMR,0,32.3467,ng_1945|wf05_s1_chunk_0|ng_0|ng_358|ng_986,ng_2257
42,45,"Subject: Re: Facinating facts: 30 bit serial number, possibly fixed",LangChain MMR,0,37.4147,ng_1970|ng_1884|ng_197|ng_92|ng_2258,ng_56
42,46,CSC) Subject: Re: Monthly Question about XCopyArea() and Expose Events,LangChain MMR,1,37.6941,ng_970|ng_933|ng_1100|ng_802|ng_2190,ng_970
42,47,"Xarchie-2.0 available on export Organization: Department of Computer Science, Un",LangChain MMR,1,37.1225,ng_6|ng_1261|ng_488|ng_784|ng_1562,ng_6
42,48,"Re: Trace size for a 15 Amp supply Organization: SSC,",LangChain MMR,0,32.5546,ng_111|ng_1846|wf05_s5_chunk_0|ng_1362|ng_2274,ng_828
42,49,Subject: Need diode model for PSpice Organization: University at Buffalo,LangChain MMR,1,33.4486,ng_541|ng_1644|ng_2274|ng_1185|ng_936,ng_541
42,50,"icon pixmap problem... Keywords: icon, motif, openlook Nntp-Posting-Host: dale.s",LangChain MMR,1,51.1677,ng_208|ng_255|ng_1268|ng_1837|ng_1968,ng_208
42,51,Need pinouts for a G8870 dtmf decoder chip Organization: NETCOM,LangChain MMR,1,37.391,ng_1451|ng_318|ng_719|ng_349|ng_673,ng_1451
42,52,Re: Help wanted Organization: Macquarie University Lines: 54 Distribution: world,LangChain MMR,0,22.811,ng_1277|ng_2160|ng_1935|ng_1829|ng_690,ng_1544
42,53,"Re: Clipper chip -- technical details Organization: Computer Science Dept,",LangChain MMR,0,21.729,ng_1674|ng_202|ng_2164|ng_1288|ng_3,ng_1397
42,54,Re: x86 ~= 680x0 ?? (How do they compare?) Distribution:,LangChain MMR,0,25.9993,ng_2299|ng_1344|ng_1519|ng_2194|ng_387,ng_2168
42,55,"Subject: Don't fight Clipper Chip, subvert or replace it !",LangChain MMR,0,22.891,ng_1288|ng_1023|ng_664|ng_1331|ng_383,ng_485
42,56,"cheap products? Organization: Stratus Computer, Marlboro Ma. Lines: 22 NNTP-Post",LangChain MMR,1,40.5334,ng_959|ng_1143|ng_487|ng_686|ng_860,ng_686
42,57,"Re: Asynchronous X Windows? Organization: CenterLine Software, Inc. Lines: 45",LangChain MMR,1,26.6101,ng_866|wf17_d3_chunk_0|ng_1476|ng_733|ng_1570,ng_866
42,58,Re: Radio Electronics Free information card Nntp-Posting-Host: bopper2.phx.mcd.m,LangChain MMR,0,30.1164,ng_65|ng_2258|ng_1958|ng_889|ng_525,ng_1879
42,59,Re: HP DeskWriter 550C...Opinions? Feedback! In-Reply-To: phil@csc.liv.ac.uk's m,LangChain MMR,0,30.4174,ng_1365|ng_1757|ng_1461|ng_1738|ng_826,ng_2275
42,60,"Re: Pgp, PEM, and RFC's (Was: Cryptography Patents) Organization: Oce",LangChain MMR,0,25.1947,ng_1433|ng_849|ng_1998|ng_365|ng_660,ng_109
42,61,up cable tv with an aerial. Lines: 37 Nntp-Posting-Host: wcsub.ctstateu.edu,LangChain MMR,0,28.4567,ng_1942|ng_1346|ng_2079|ng_87|ng_2175,ng_2009
42,62,"Subject: Athena Widgets Organization: University of North Dakota; Grand Forks,",LangChain MMR,1,22.4565,ng_328|ng_48|wf08_s4_chunk_0|ng_1144|ng_1477,ng_328
42,63,Re: Laser vs Bubblejet? Organization: Northeastern Ohio Universities College of,LangChain MMR,0,21.1715,ng_1293|ng_744|ng_342|ng_1201|ng_607,ng_2263
42,64,Subject: 10th International Obfuscated C Code Contest Opening (part 2,LangChain MMR,1,22.0113,ng_14|ng_447|ng_851|ng_1590|ng_1998,ng_14
42,65,Subject: Re: Stereo sound problem (?) on mac games Organization:,LangChain MMR,1,22.2293,ng_1414|ng_1853|ng_1753|ng_813|ng_1354,ng_1414
42,66,Re: Honors Degrees: Do they mean anything? Organization: Ford Motor,LangChain MMR,1,22.2036,ng_823|ng_976|ng_1735|ng_2120|ng_517,ng_823
42,67,Radar detector DETECTORS? Organization: TRIUMF: Tri-University Meson Facility Li,LangChain MMR,0,23.4244,ng_2153|ng_610|ng_2110|ng_358|ng_1245,ng_1688
42,68,Subject: X Error of failed request: BadPixmap (invalid Pixmap parameter),LangChain MMR,1,24.2055,ng_649|ng_1837|ng_1813|ng_519|ng_850,ng_649
42,69,"Re: Once tapped, your code is no good any more.",LangChain MMR,0,21.0227,ng_691|ng_1290|ng_2254|ng_2266|ng_1295,ng_1035
42,70,Re: Clipper chip -- technical details Organization: AT&T Bell Laboratories,LangChain MMR,0,21.7631,ng_1448|ng_1023|ng_1407|ng_1802|ng_1378,ng_253
42,71,Re: Clipper considered harmful Organization: Express Access Online Communication,LangChain MMR,0,22.036,ng_726|ng_1091|ng_2052|ng_376|ng_820,ng_411
42,72,Subject: Re: Off the shelf cheap DES keyseach machine (Was:,LangChain MMR,0,21.3268,ng_763|ng_1365|ng_1773|ng_2144|ng_639,ng_344
42,73,Subject: Re: Forcing a window manager to accept specific coordinates,LangChain MMR,0,21.0573,ng_1099|ng_1428|ng_722|ng_1039|ng_996,ng_1090
42,74,parking HD heads when iddle Nntp-Posting-Host: mvs.oac.ucla.edu Lines: 8 The,LangChain MMR,1,26.6232,ng_1272|ng_234|ng_846|ng_875|ng_551,ng_1272
42,75,"Subject: Re: Motif vs. [Athena, etc.] Organization: Bond University, AUSTRALIA",LangChain MMR,1,23.1793,ng_2013|ng_1379|ng_1543|ng_1477|ng_2150,ng_2013
42,76,Subject: xcursor4.1 Organization: National Center for Atmospheric Research Lines,LangChain MMR,1,23.425,ng_843|ng_2262|ng_1824|ng_1767|ng_484,ng_843
42,77,"Re: subliminal message flashing on TV Organization: Hewlett-Packard, Fort Collin",LangChain MMR,0,23.4634,ng_2327|ng_450|ng_178|ng_1829|ng_2239,ng_1318
42,78,Quadras VRAM Question X-Xxmessage-Id: <A7F4F033E3012026@planet.imag.fr> X-Xxdate,LangChain MMR,1,39.4713,ng_458|ng_356|ng_860|ng_1799|ng_2102,ng_458
42,79,Re: How to the disks copy protected. Originator: sehari@du139-213.cc.iastate.edu,LangChain MMR,0,27.9913,ng_2206|ng_221|ng_2053|ng_2101|ng_1091,ng_2207
42,80,Re: Secret algorithm [Re: Clipper Chip and crypto key-escrow] Organization:,LangChain MMR,1,23.2722,ng_509|ng_1175|ng_1771|ng_21|ng_495,ng_21
42,81,Subject: Real-Time Data Display Tool Organization: University of Michigan Engine,LangChain MMR,1,20.9775,ng_1901|ng_1419|ng_842|ng_191|ng_578,ng_1901
42,82,R4 Version of xrecplay Reply-To: mccoy@gothamcity.jsc.nasa.gov Organization: I-N,LangChain MMR,1,30.3228,ng_378|ng_371|ng_1655|ng_2111|ng_986,ng_378
42,83,Re: Analog switches/Balanced Demodulators Distribution: na Organization: Univers,LangChain MMR,0,23.0251,ng_984|ng_682|ng_512|ng_1444|ng_396,ng_934
42,84,"Salomon Brothers Inc., NY ) Subject: Re: Source of random",LangChain MMR,0,21.8391,ng_1829|ng_1681|ng_789|ng_1736|ng_594,ng_1634
42,85,"PSI Comstation 5 Organization: the ModemLink Network, Long Island, New",LangChain MMR,1,22.1305,ng_1004|ng_610|ng_2270|ng_1126|ng_2233,ng_1004
42,86,how to boot from ext HD on power on ?,LangChain MMR,1,20.7062,ng_1533|ng_310|ng_522|ng_1900|ng_2057,ng_1533
42,87,Subject: [EFF] Initial EFF Analysis of Clinton Privacy and Security,LangChain MMR,0,21.2159,ng_949|ng_2058|ng_940|ng_213|ng_501,ng_1389
42,88,Re: How does it really work? (was Re: text of,LangChain MMR,0,20.3793,ng_611|ng_1807|ng_1425|ng_1416|ng_1026,ng_377
42,89,re: WH announcement Reply-To: tuinstra@sunspot.ece.clarkson.edu.soe Organization,LangChain MMR,1,29.5297,ng_1765|wf03_d3_chunk_0|ng_1123|ng_690|ng_1767,ng_1123
42,90,player going wonky - advise needed ! Lines: 18 Organization:,LangChain MMR,0,20.9018,ng_596|ng_230|ng_1290|ng_83|ng_1156,ng_593
42,91,"Racet Optical Organization: Computer Science Department, Boston University, Bost",LangChain MMR,1,21.8099,ng_1803|ng_202|ng_2027|ng_1656|ng_539,ng_1656
42,92,Video cable options X-Xxmessage-Id: <A7F4A7E9FF0200ED@kimball-pc-316.stanford.ed,LangChain MMR,1,35.5933,ng_1148|ng_1029|ng_1794|ng_346|ng_1828,ng_1148
42,93,Re: DESQview/X on a PC? Organization: AOTC - CSSC Lines:,LangChain MMR,1,23.5209,ng_1790|ng_2279|ng_1675|ng_1148|ng_1828,ng_1790
42,94,"german keyboard, X11R5 and Sparc Nntp-Posting-Host: polaris.informatik.uni-essen",LangChain MMR,1,34.3785,ng_106|ng_1144|ng_841|ng_289|ng_2323,ng_106
42,95,Re: chip / chipset for code 39 barcode? Organization: Brock,LangChain MMR,1,21.5958,ng_142|ng_403|ng_2141|ng_839|ng_683,ng_142
42,96,"Subject: Re: Once tapped, your code is no good any",LangChain MMR,0,20.7679,ng_2254|wf17_d1_chunk_0|ng_323|ng_2148|ng_1858,ng_1051
42,97,Subject: Re: Off the shelf cheap DES keyseach machine (Was:,LangChain MMR,0,23.0543,ng_763|ng_1365|ng_1773|ng_2144|ng_639,ng_1377
42,98,Re: text of White House announcement and Q&As on clipper,LangChain MMR,0,33.1141,ng_1331|ng_1724|ng_1371|ng_849|ng_820,ng_110
42,99,Re: How do they know what keys to ask for?,LangChain MMR,1,23.3275,ng_699|wf02_d1_chunk_0|ng_1584|ng_2294|ng_1420,ng_699
42,100,What is the JWT expiry policy for JWT Authentication?,LangChain MMR,0,20.9662,wf01_s5_chunk_0|ng_53|ng_500|wf06_d1_chunk_0|ng_373,wf01_s1_chunk_0
42,101,How is JWT expiry implemented using PyJWT+Redis?,LangChain MMR,1,22.1912,wf01_s1_chunk_0|ng_1604|ng_2073|ng_994|wf06_s5_chunk_0,wf01_s1_chunk_0
42,102,Find the backend standard for session token lifetime.,LangChain MMR,0,19.8556,wf01_d3_chunk_0|ng_1356|wf06_s3_chunk_0|wf18_s5_chunk_0|wf07_s4_chunk_0,wf01_s1_chunk_0|wf01_s4_chunk_0
42,103,Summarise the technical decision on session token lifetime during JWT Authentica,LangChain MMR,0,22.3301,wf01_d3_chunk_0|ng_1356|wf06_s3_chunk_0|ng_781|ng_2222,wf01_s4_chunk_0
42,104,What is the final JWT expiry rule deployed to production after the sprint overri,LangChain MMR,1,23.1136,wf01_s5_chunk_0|wf09_s3_chunk_0|ng_638|wf15_s5_chunk_0|wf07_s3_chunk_0,wf01_s5_chunk_0
42,105,"Was the temporary 60-minute expiry change kept, or did we revert to the original",LangChain MMR,0,25.9766,wf01_d2_chunk_0|ng_1244|wf16_s2_chunk_0|wf07_d3_chunk_0|wf11_s2_chunk_0,wf01_s3_chunk_0|wf01_s5_chunk_0
42,106,Which document defines 15-minute expiry as the approved JWT expiry setting?,LangChain MMR,0,24.7891,wf01_d1_chunk_0|wf06_d2_chunk_0|ng_1037|wf07_s1_chunk_0|ng_196,wf01_s1_chunk_0
42,107,Confirm the architecture decision that adopted 15-minute expiry for JWT Authenti,LangChain MMR,0,24.0728,wf01_s5_chunk_0|wf07_d3_chunk_0|wf20_s1_chunk_0|ng_373|ng_731,wf01_s1_chunk_0
42,108,What is the primary keys policy for Database Schema?,LangChain MMR,0,21.9947,wf02_d1_chunk_0|ng_678|wf15_d2_chunk_0|ng_1329|wf03_s3_chunk_0,wf02_s1_chunk_0
42,109,How is primary keys implemented using Alembic+PostgreSQL?,LangChain MMR,1,23.4231,wf02_s1_chunk_0|ng_1023|ng_795|ng_1590|ng_946,wf02_s1_chunk_0
42,110,Find the backend standard for row identifier scheme.,LangChain MMR,1,22.5454,wf02_s4_chunk_0|ng_1535|ng_1961|ng_2308|ng_2059,wf02_s1_chunk_0|wf02_s4_chunk_0
42,111,Summarise the technical decision on row identifier scheme during Database Schema,LangChain MMR,1,22.9421,wf02_s4_chunk_0|ng_2275|ng_798|wf19_d2_chunk_0|wf15_d1_chunk_0,wf02_s4_chunk_0
42,112,What is the final primary keys rule deployed to production after the sprint over,LangChain MMR,1,21.6758,wf02_s5_chunk_0|ng_1101|wf18_s3_chunk_0|wf12_s3_chunk_0|ng_637,wf02_s5_chunk_0
42,113,"Was the temporary auto-incrementing integer PKs change kept, or did we revert to",LangChain MMR,1,26.2232,wf02_s3_chunk_0|ng_1221|ng_56|ng_1422|ng_347,wf02_s3_chunk_0|wf02_s5_chunk_0
42,114,Which document defines UUID primary keys as the approved primary keys setting?,LangChain MMR,1,21.5395,wf02_s1_chunk_0|ng_314|wf11_d3_chunk_0|ng_364|ng_1420,wf02_s1_chunk_0
42,115,Confirm the architecture decision that adopted UUID primary keys for Database Sc,LangChain MMR,0,21.5307,wf02_s5_chunk_0|ng_913|wf12_s1_chunk_0|ng_2341|wf15_s2_chunk_0,wf02_s1_chunk_0
42,116,What is the domain boundary policy for Microservice Context?,LangChain MMR,0,20.5387,wf03_d1_chunk_0|wf16_d2_chunk_0|ng_424|ng_912|ng_1624,wf03_s1_chunk_0
42,117,How is domain boundary implemented using gRPC+Protobuf?,LangChain MMR,1,20.9461,wf03_s1_chunk_0|ng_1442|ng_172|ng_1275|ng_2190,wf03_s1_chunk_0
42,118,Find the architecture standard for inter-service coupling.,LangChain MMR,0,19.8004,wf03_d3_chunk_0|ng_1395|ng_781|wf12_s1_chunk_0|ng_669,wf03_s1_chunk_0|wf03_s4_chunk_0
42,119,Summarise the technical decision on inter-service coupling during Microservice C,LangChain MMR,0,24.8197,wf03_d3_chunk_0|ng_1168|ng_1837|ng_669|ng_2172,wf03_s4_chunk_0
42,120,What is the final domain boundary rule deployed to production after the sprint o,LangChain MMR,1,26.8429,wf03_s5_chunk_0|wf16_s3_chunk_0|wf09_s3_chunk_0|wf15_d1_chunk_0|wf17_s3_chunk_0,wf03_s5_chunk_0
42,121,"Was the temporary shared database schema change kept, or did we revert to the or",LangChain MMR,1,25.5977,wf03_s3_chunk_0|ng_1213|wf19_s1_chunk_0|wf15_d2_chunk_0|wf07_s5_chunk_0,wf03_s3_chunk_0|wf03_s5_chunk_0
42,122,Which document defines strict domain boundary as the approved domain boundary se,LangChain MMR,0,20.9862,wf03_s5_chunk_0|ng_1073|ng_24|wf16_d2_chunk_0|wf11_d1_chunk_0,wf03_s1_chunk_0
42,123,Confirm the architecture decision that adopted strict domain boundary for Micros,LangChain MMR,0,22.0627,wf03_s5_chunk_0|wf08_s1_chunk_0|ng_882|ng_2296|wf15_d1_chunk_0,wf03_s1_chunk_0
42,124,What is the PR approvals policy for CI/CD Pipeline?,LangChain MMR,0,20.7955,wf04_d2_chunk_0|ng_101|ng_52|wf16_s5_chunk_0|ng_1969,wf04_s1_chunk_0
42,125,How is PR approvals implemented using GitHub Actions?,LangChain MMR,1,23.4351,wf04_s1_chunk_0|ng_532|ng_97|ng_1339|ng_628,wf04_s1_chunk_0
42,126,Find the devops standard for merge gate policy.,LangChain MMR,1,19.9991,wf04_s4_chunk_0|wf16_d2_chunk_0|ng_2341|wf03_s5_chunk_0|ng_2336,wf04_s1_chunk_0|wf04_s4_chunk_0
42,127,Summarise the technical decision on merge gate policy during CI/CD Pipeline desi,LangChain MMR,0,23.0823,wf04_d3_chunk_0|ng_1846|ng_722|ng_122|ng_1659,wf04_s4_chunk_0
42,128,What is the final PR approvals rule deployed to production after the sprint over,LangChain MMR,1,22.857,wf04_s5_chunk_0|wf05_s3_chunk_0|wf16_d2_chunk_0|wf08_s5_chunk_0|wf06_s5_chunk_0,wf04_s5_chunk_0
42,129,"Was the temporary admin bypass override change kept, or did we revert to the ori",LangChain MMR,1,25.1359,wf04_s3_chunk_0|ng_1213|wf01_s2_chunk_0|ng_1193|wf15_s4_chunk_0,wf04_s3_chunk_0|wf04_s5_chunk_0
42,130,Which document defines require 2 PR approvals as the approved PR approvals setti,LangChain MMR,0,22.1361,wf04_d2_chunk_0|ng_1034|wf02_d1_chunk_0|ng_1595|wf11_d3_chunk_0,wf04_s1_chunk_0
42,131,Confirm the architecture decision that adopted require 2 PR approvals for CI/CD ,LangChain MMR,1,22.2115,wf04_s1_chunk_0|wf17_s5_chunk_0|ng_871|wf09_s2_chunk_0|wf19_d3_chunk_0,wf04_s1_chunk_0
42,132,What is the trace sampling policy for Observability Stack?,LangChain MMR,0,20.7762,wf05_d2_chunk_0|wf16_d1_chunk_0|ng_1861|wf17_s5_chunk_0|wf12_s1_chunk_0,wf05_s1_chunk_0
42,133,How is trace sampling implemented using OpenTelemetry?,LangChain MMR,1,20.7,wf05_s1_chunk_0|ng_261|ng_2332|ng_1879|ng_1941,wf05_s1_chunk_0
42,134,Find the devops standard for telemetry capture rate.,LangChain MMR,1,21.408,wf05_s4_chunk_0|ng_300|ng_757|wf06_s1_chunk_0|ng_469,wf05_s1_chunk_0|wf05_s4_chunk_0
42,135,Summarise the technical decision on telemetry capture rate during Observability ,LangChain MMR,0,23.8899,wf05_s1_chunk_0|ng_191|ng_1984|ng_1020|ng_2040,wf05_s4_chunk_0
42,136,What is the final trace sampling rule deployed to production after the sprint ov,LangChain MMR,0,22.8724,wf05_s3_chunk_0|wf04_s5_chunk_0|wf09_d2_chunk_0|ng_1861|wf06_d1_chunk_0,wf05_s5_chunk_0
42,137,"Was the temporary 100% full trace sampling change kept, or did we revert to the ",LangChain MMR,0,26.8323,wf05_d2_chunk_0|ng_1070|ng_1599|ng_728|ng_1861,wf05_s3_chunk_0|wf05_s5_chunk_0
42,138,Which document defines 10% trace sampling as the approved trace sampling setting,LangChain MMR,0,23.1192,wf05_d2_chunk_0|wf04_d1_chunk_0|ng_111|ng_1480|ng_1060,wf05_s1_chunk_0
42,139,Confirm the architecture decision that adopted 10% trace sampling for Observabil,LangChain MMR,1,22.8274,wf05_s1_chunk_0|wf17_s5_chunk_0|ng_1848|ng_257|wf20_s2_chunk_0,wf05_s1_chunk_0
42,140,What is the rate limit policy for API Gateway Rate Limiting?,LangChain MMR,0,21.8159,wf06_d2_chunk_0|wf16_d1_chunk_0|ng_2087|wf01_s5_chunk_0|ng_1420,wf06_s1_chunk_0
42,141,How is rate limit implemented using nginx+Lua?,LangChain MMR,1,21.1903,wf06_s1_chunk_0|ng_1056|ng_570|ng_2087|wf16_d1_chunk_0,wf06_s1_chunk_0
42,142,Find the backend standard for inbound request throttle.,LangChain MMR,1,21.2345,wf06_s4_chunk_0|wf17_s5_chunk_0|ng_235|ng_321|ng_143,wf06_s1_chunk_0|wf06_s4_chunk_0
42,143,Summarise the technical decision on inbound request throttle during API Gateway ,LangChain MMR,1,33.6511,wf06_s4_chunk_0|ng_781|ng_321|ng_1290|wf05_s5_chunk_0,wf06_s4_chunk_0
42,144,What is the final rate limit rule deployed to production after the sprint overri,LangChain MMR,0,28.2961,wf06_s3_chunk_0|wf09_s5_chunk_0|ng_534|wf16_d1_chunk_0|wf12_s3_chunk_0,wf06_s5_chunk_0
42,145,"Was the temporary unlimited bursting change kept, or did we revert to the origin",LangChain MMR,1,24.4574,wf06_s3_chunk_0|ng_1806|ng_321|wf17_s5_chunk_0|wf18_d1_chunk_0,wf06_s3_chunk_0|wf06_s5_chunk_0
42,146,Which document defines 100 RPM rate limit as the approved rate limit setting?,LangChain MMR,0,21.1431,wf06_d2_chunk_0|wf04_d1_chunk_0|ng_1081|ng_324|ng_22,wf06_s1_chunk_0
42,147,Confirm the architecture decision that adopted 100 RPM rate limit for API Gatewa,LangChain MMR,0,22.7667,wf06_d3_chunk_0|wf17_d2_chunk_0|ng_1483|wf11_s3_chunk_0|wf05_s1_chunk_0,wf06_s1_chunk_0
42,148,What is the cache TTL policy for Distributed Caching?,LangChain MMR,0,21.02,wf07_d2_chunk_0|ng_155|wf17_s1_chunk_0|ng_1138|wf18_s4_chunk_0,wf07_s1_chunk_0
42,149,How is cache TTL implemented using redis-py?,LangChain MMR,1,21.4245,wf07_s1_chunk_0|ng_1937|ng_112|ng_2250|wf12_s3_chunk_0,wf07_s1_chunk_0
42,0,Passwords From: pgut1@cs.aukuni.ac.nz (Peter Gutmann) Organization: Computer Sci,LlamaIndex,1,27.0501,wf20_s4_chunk_0|ng_1471|ng_2342|wf20_d3_chunk_0|ng_1287,ng_1287
42,1,"Problems with A/ROSE Organization: CS Department, Dortmund University, Germany L",LlamaIndex,0,21.0258,,ng_1971
42,2,mark@trident.datasys.swri.edu (Mark D. Collier) Organization: Southwest Research,LlamaIndex,0,25.9435,,ng_933
42,3,Re: Do we need the clipper for cheap security? Organization:,LlamaIndex,0,20.3796,ng_1355|ng_209|ng_1808|ng_40|ng_1784,ng_2276
42,4,"Subject: driver ?? Organization: Sophomore, Mechanical Engineering, Carnegie Mel",LlamaIndex,0,22.7211,,ng_1178
42,5,"Re: Once tapped, your code is no good any more.",LlamaIndex,0,20.1484,,ng_861
42,6,C++ and C for OS/2 Organization: The Internet Lines: 9,LlamaIndex,1,21.3987,ng_1047,ng_1047
42,7,"Pioneer Laser player Organization: Univ of Rochester, College of Engineering",LlamaIndex,1,20.4217,ng_542,ng_542
42,8,Subject: Re: Adding VRAM to Quadra 800 ? Keywords: VRAM,LlamaIndex,1,22.2196,ng_2049|ng_436|ng_458|ng_438|ng_1939,ng_2049
42,9,Re: opinions of RC2 alg. Reply-To: bontchev@fbihh.informatik.uni-hamburg.de Orga,LlamaIndex,1,29.3205,ng_942|ng_257|ng_1660|ng_784,ng_784
42,10,Re: 24-bit Static color: will clients like it? Organization: Dept.,LlamaIndex,1,21.4665,ng_1916|ng_2072|ng_256|ng_1441|ng_1229,ng_256
42,11,Re: Clipper Chip and crypto key-escrow Organization: Memex Information Systems,LlamaIndex,0,21.7322,ng_1021|ng_21|ng_122|ng_1771|ng_509,ng_865
42,12,FOR SALE - MACINTOSH SE/30 Organization: SRL Data Lines: 26,LlamaIndex,1,20.536,ng_667|ng_1685,ng_667
42,13,Subject: Sound Recording for Mac Portable? Reply-To: aa341@Freenet.carleton.ca (,LlamaIndex,1,27.9874,ng_296|ng_1414|ng_1892|ng_1437|ng_159,ng_296
42,14,"font problem.... Organization: Department of Mathematics, Queen's University at ",LlamaIndex,0,27.9698,,ng_241
42,15,Re: text of White House announcement and Q&As on clipper,LlamaIndex,0,20.3638,ng_1331|ng_277|ng_1449|ng_1347|ng_820,ng_161
42,16,- Asleep by Night) Subject: Re: Los Angeles Freeway traffic,LlamaIndex,0,20.6369,ng_1005|ng_2179|ng_551,ng_453
42,17,"Subject: Re: Radar detector DETECTORS? Organization: Iowa State University, Ames",LlamaIndex,1,20.3971,ng_2153|ng_292|ng_2273|ng_1688|ng_1945,ng_292
42,18,Subject: Re: electronic odometers (was: Used BMW Question ..... ???),LlamaIndex,1,23.335,ng_1516|ng_1292|ng_324|ng_71|ng_694,ng_1516
42,19,Re: help - how to construct home-built battery for 3rd,LlamaIndex,1,19.6053,ng_8|ng_156|ng_870|ng_751|ng_995,ng_995
42,20,SUMMARY xon and X11R5 Nntp-Posting-Host: bobasun Organization: TI Semiconductor ,LlamaIndex,1,24.1818,ng_78|ng_524|ng_2156|ng_1573|ng_841,ng_78
42,21,Re: Radar detector DETECTORS? Nntp-Posting-Host: aisun1.ai.uga.edu Organization:,LlamaIndex,1,26.5998,ng_2153|ng_1688|ng_2273|ng_406|ng_292,ng_2153
42,22,with Rasterops TC Colorboard From: mark@comp.vuw.ac.nz (Mark Davies) Distributio,LlamaIndex,1,24.7587,ng_42|ng_439,ng_42
42,23,Re: History question Organization: NASA Langley Research Center and Reptile,LlamaIndex,0,19.7919,,ng_1972
42,24,Subject: Re: text of White House announcement and Q&As on,LlamaIndex,0,19.6628,ng_1724|ng_1449|ng_1124,ng_953
42,25,Subject: X Graphics Accelerators Organization: The Internet Lines: 7 NNTP-Postin,LlamaIndex,1,22.9222,ng_487|ng_841|ng_1969|ng_556|ng_285,ng_841
42,26,Radar detector DETECTORS? Organization: At UT? That's a joke. Lines:,LlamaIndex,1,21.0292,ng_2153|ng_2215|ng_1688|ng_406|ng_2273,ng_2215
42,27,What is the current Rom Version shipping in Syquest drives?,LlamaIndex,1,19.3454,ng_117|ng_1053|ng_1952|ng_1274|ng_1314,ng_117
42,28,"Any recent information on Frescoe? Organization: CenterLine Software, Inc. Lines",LlamaIndex,1,21.1741,ng_2150|ng_819,ng_2150
42,29,Re: Off the shelf cheap DES keyseach machine Organization: AT&T,LlamaIndex,0,20.4876,ng_763|ng_2091|ng_2341|ng_317|ng_399,ng_702
42,30,Re: Los Angeles Freeway traffic reports Organization: RAND Lines: 29,LlamaIndex,1,19.6063,ng_1005|ng_2179|ng_551,ng_1005
42,31,"Re: Pgp, PEM, and RFC's (Was: Cryptography Patents) Organization: Oce",LlamaIndex,0,22.9828,ng_1433|ng_1998|ng_38|ng_109|ng_736,ng_707
42,32,"Re: Conductive Plastic, what happened? Organization: Litton Systems, Toronto ONT",LlamaIndex,1,21.3429,ng_1496,ng_1496
